ID,日本語名,英語名,タイプ,国,4軸,次数,接続先（上位5）,定義（100字）,追加接続先（手動入力）
SCS-0479,企業コーディネーター制度,Enterprise Coordinator System,mechanism,CN,"官民関係, ガバナンス",0,,高度認定企業に対して税関が担当コーディネーターを配置する制度。輸出入問題発生時に税関担当者や他の政府機関との調整を支援し、サプライチェーンと製品配送の実務的保証を提供。,
SCS-0484,政治的コネクションとスコアの相関,Political Connectedness-Score Correlation,phenomenon,CN,"官民関係, インセンティブ設計, ガバナンス",0,,政治的に繋がりのある企業が高いCSCSスコアを獲得するという実証的発見。ただしコンプライアンスや管理実績の優秀さではなく、社会的責任カテゴリでの党国家からのソフトメリット蓄積による。,
SCS-0486,監視国家資本主義仮説,Surveillance State Capitalism Hypothesis,theory,CN,"官民関係, ガバナンス",0,,CSCSがハイテク中央計画の様相を呈し、企業行動を党が好む政策に向けて修正する強力な潜在力を持つという論点。企業の利益を損なう可能性があっても党への忠誠を促すシステム。,
SCS-0489,ソフトメリット蓄積戦略,Soft Merit Accumulation Strategy,mechanism,CN,"官民関係, インセンティブ設計",0,,企業がCSCSスコアを上げるために、党国家が認可した慈善寄付やボランティア活動、政府機関からの表彰を通じてソフトメリットを蓄積する戦略。社会的責任カテゴリで最大の効果。,
SCS-0492,スコアゲーミング行動,Score Gaming Behavior,phenomenon,CN,インセンティブ設計,0,,ユーザーが高得点獲得のために行う戦略的行動。頻繁な少額寄付、クレジットカード活用、光熱費の遅滞なき支払い、他人の買い物の肩代わりなど。掲示板でハイスコア自慢が行われる。,
SCS-0501,信用スコア回復改革,Credit Score Recovery Reform,policy,CN,インセンティブ設計,0,,中国SCSにおける近年の改革。「信用スコア回復」への道が開かれ、インセンティブと名誉回復にも焦点。飲酒・運動習慣把握などの試験プロジェクトは「経済活動優先」のため打ち切り。,
SCS-0512,企業信用4等級分類,Four-Tier Enterprise Credit Classification,mechanism,CN,"インセンティブ設計, ガバナンス",0,,中国税関の企業信用等級制度。認証企業（高級認証・一般認証）、一般信用企業、失信企業の4等級。信義誠実な企業には便宜、失信・違法企業には制裁を適用する原則。AEO（認定事業者）として国際相互認証の対象と,
SCS-0530,データ保護vs信用アクセスのトレードオフ,Data Protection vs Credit Access Trade-off,theory,INTL,"データフロー, 官民関係, ガバナンス",0,,データ保護規制の強度と信用市場へのアクセスの間の関係性。米国は規制が少なく信用アクセスが広いが債務超過リスクが高い。EU諸国は保護が強く市場が薄いが家計債務は低い。FPIを用いた国際比較で実証。,
SCS-0531,信用情報機関競争：米欧モデル比較,Credit Bureau Competition: US vs EU Model,theory,INTL,"データフロー, 官民関係",0,,"米国は3大信用局（Experian, Equifax, TransUnion）が全国規模で競争。欧州は国別に異なる制度で市場が分断（独SCHUFA、仏FICP公的登録簿等）。カバレッジ率、コスト構造、",
SCS-0532,情報配分効果,Information Allocation Effect,theory,INTL,"データフロー, インセンティブ設計",0,,信用報告書の販売量と信用アクセスの正の相関関係。より多くの信用報告書が販売されるほど信用アクセスが増加し、消費者債務と信用リスクも上昇。国際比較では高データ保護国は情報配分が低いが、個別国の時系列では,
SCS-0535,ビッグデータ下の透明な自己,Transparent Self under Big Data,theory,CN,"データフロー, ガバナンス",0,,Chen & Cheung (2017)が提示した概念。中国SCS下で個人が国家に対して「透明な自己」となる状況を指す。スコアの構成要素、国家システムとの統合方法、データの解釈・利用方法が不透明なまま,
SCS-0537,中国個人データ保護の欠缺,China Personal Data Protection Gap,phenomenon,CN,ガバナンス,0,,2017年時点での中国における包括的個人データ保護法制の不在。2016年サイバーセキュリティ法（オンラインデータ）、2013年消費者保護法改正（消費者データ）、2009年刑法改正（個人情報違法収集の犯,
SCS-0540,プライバシーの二つの西洋文化（Whitman）,Two Western Cultures of Privacy (Whitman),theory,INTL,ガバナンス,0,,James Q. Whitman (2004) が提唱したプライバシー概念の比較理論。欧州大陸の「尊厳（dignity）」基盤のプライバシーと、米国の「自由（liberty）」基盤のプライバシーを対比,
SCS-0543,プライバシー直観主義批判,Privacy Intuitionism Critique,theory,INTL,ガバナンス,0,,Whitmanによるプライバシー論の方法論批判。プライバシー擁護者が「直観主義的」議論に依拠し、人間が正邪を直観的に把握できると仮定する点を問題視。古代エフェソスの公衆トイレ等の歴史的事例を挙げ、プラ,
SCS-0546,グレーゾーン突破戦略,Gray Zone Business Strategy,theory,INTL,"官民関係, ガバナンス",0,,テクノロジー進化に法改正が追いついていない領域で、社会便益を確信して既成事実を先行的に作る事業展開手法。Uber、Airbnb、YouTubeが採用。各地でサービス開始→ファン獲得→ロビイング・納税調,
SCS-0556,中国伝統的信頼欠如,China Traditional Trust Deficit,phenomenon,CN,ガバナンス,0,,岡本隆司の指摘に基づく中国社会の歴史的特徴。国家権力と民間の乖離が大きく、西欧近代のような国家による財産・契約保護がなかったため、直接的人的関係（地縁・血縁）でのみ信用を調達。図書館利用にデポジット、,
SCS-0558,信頼基盤としての国家による排除,State Exclusion as Trust Basis,theory,INTL,ガバナンス,0,,近代社会における「見知らぬ他者」への信頼が、国家による統制・危険人物の事前排除に依存していたという認識。ユゴー『レ・ミゼラブル』のバルジャン排除やパスポート制度を例示。個人信用スコアはこれと異なる信用,
SCS-0568,アント・フィナンシャル・サービス・グループ,Ant Financial Services Group (AFSG),actor,CN,"データフロー, 官民関係",0,,アリババグループの金融サービス担当企業。世界最大のフィンテック企業。アリペイ（支付宝）を中核プラットフォームとし、傘下企業を通じて多様な金融ビジネスを展開。ビッグデータ活用エコシステムの構築で中国フィ,
SCS-0569,データ駆動型イノベーション（OECD概念）,Data-Driven Innovation (OECD Concept),theory,INTL,データフロー,0,,OECDが定義した21世紀の重要な成長の源泉。ビッグデータの分析により新産業・プロセス・製品を育成し、競争上の利点を生み、経済の中核的資産となる動き。金融分野ではロボアドバイザー等のAI活用につながる,
SCS-0577,経済の正当性,Economic Legitimacy of Government,theory,CN,"官民関係, ガバナンス",0,,中国の経済発展と国民の豊かな生活の実現が、国民による政府に対する支持と信頼の評価基準となるという概念。政府への高い信頼度（Edelman調査）の背景要因として、民本思想と結びついた政府正当性の源泉。,
SCS-0592,一網通弁,One-Net Office (Yiwangtongban),data_system,CN,"データフロー, 官民関係",0,,中国の行政手続きを一元管理するプラットフォーム。起業に必要な各種手続き（経理・税務、法務、労務、知的財産）をワンストップでデジタル化。日本のマイナポータルに類似するが、より包括的な統合を実現。,
SCS-0593,大衆創業・万衆創新（双創）,Mass Entrepreneurship and Innovation (Shuangchuang),policy,CN,"インセンティブ設計, ガバナンス",0,,2014年に中国政府が提唱した政策。多くの人が起業しイノベーションに携わることを目標に、環境構築と起業促進施策を実施。第13次5ヶ年計画期間（2016-20年）は年平均675万社、2021年には904,
SCS-0594,漫調e空間,Mantiao e-Space (Chongqing Incubator),mechanism,CN,"データフロー, 官民関係",0,,中国重慶のインキュベータ施設。ワンストップでデジタル化されたバックオフィスサービスを提供し、業務の統合と効率化により起業のハードルを大幅に引き下げている。アプリ活用と人的サポートを組み合わせた支援モデ,
SCS-0596,起業心理格差（日中）,Entrepreneurship Psychology Gap (Japan-China),phenomenon,INTL,"インセンティブ設計, 官民関係",0,,日中間の起業に対する社会的評価の格差。「新しいビジネスを始めることが望ましい職業選択」と考える成人の割合が中国79.6%に対し日本16.4%。日本では起業家や起業活動に対する社会評価が極端に低い。,
